FISERV_ACCOUNT_ID,CREDIT_ABUSER_FLAG
C3KZ20CW05FX2449,0
C3K48MCG2P2D6243,0
C3JVK1NG0XGK4836,0
C3K7WK2XQMF07637,0
C3K73C6BFGS73325,0
C3K83JRJGWBW5291,0
C3KDR3VF9D590549,0
C3JPHN9L15WQ8015,0
C3F4Q31ZBXB97620,0
C3L2S4SB7H8C3761,0
C3PS412LR2J17151,0
C3DZV697H7M98580,0
C3L3X04ZP3G72040,0
C3KVBLR271DD0853,0
C3KHW4W2BQN28563,0
C3DXS5K673NJ4309,0
C3K4NSTQWDFK4346,0
C3L0G6XHB2ZF0549,0
C3KNS9NVL9T65591,0
C3JSGMN94SX36934,0
C3K8TC4TRBRM3989,0
C3L3ZWFWJB425423,0
C3L7NLXXXZJ78460,0
C3KXW2C9X7169819,0
C3F4FW80D9QG3710,0
C3L5KG3TDLT05783,0
C3KQPNB8M13B3949,0
C3KQ78BL35HK5648,0
C3L0X47BT9DZ7536,0
C3L4MZTZNFLH2832,0
C3K249C2BWS25306,0
C3L6JW7P98WW7100,0
C3KNG2N5NG8P0816,0
C3KPQNRQFT705235,0
C3KJ6ZW5FDCQ3837,0
C3K73G59SLCJ3499,0
C3KMWNVMW3337748,0
C3KZC9F2RC0J7794,0
C3F5VZTSB3423545,0
C3L8HHF4GSXH0893,0
C3KG10FCMFWS0646,0
C3K7K50CRRT69339,0
C3K7HCD41TZN6855,0
C3K0PX8TPWG50911,0
C3PTPZWW610G1895,0
C3KLLN68SJZT2066,0
C3KZ8WT4BRRG6762,0
C3L60FVLB4TJ6525,0
C3K5SVPM3TJ02743,0
C3KS77ZJPKWH4546,0
C3JWT3B3GSQS3381,0
C3L8522XXVN75208,0
C3KJ7N44HXZL4355,0
C3L8BPG3QDG48103,0
C3KW78R8VNW18046,0
C3JS21K4HXDL0167,0
C3K01M8PM2JF8429,0
C3JXX9DQH8ZG0153,0
C3KNNV85R0B83745,0
C3JX30XK5K4F8976,0
C3L1GSX6Z8061693,0
C3L1HDVL4FT11735,0
C3L214P9X9C61593,0
C3L2MNT8G74K9934,0
C3F4M9SLFF756192,0
C3K1QGDDPH9P8889,0
C3KMLFNX29HT1410,0
C3DX8GM8SX9J3863,0
C3K76W1JBHLH7375,0
C3KF5FJQ7SV47247,0
C3JZ4DNLTKNX2449,0
C3L1HT15TBFG2428,0
C3K47HC40DT65849,0
C3KW978JB0249937,0
C3PVM7SJNWQF0515,0
C3K1LWS0S7DV7170,0
C3F0XLHD4KC54041,0
C3K4WT8H3GLT9360,0
C3L4RRXKPZ2K9001,0
C3KP2BQV7XDX2993,0
C3KC0W0TSW336012,0
C3KMCB2C06CQ6741,0
C3K1NWGQQKXS7709,0
C3KPMFXS6NRF3081,0
C3JQS7R9Q9ZB7859,0
C3KXVW2KSG049751,0
C3KXR6T47J357797,0
C3KBSL27SXJH1708,0
C3K0KBG6BJ4H7149,0
C3L704S6NFTD6382,0
C3K6ZFJRFQQP8887,0
C3KX40RRZR4G5834,1
C3PRL9MNGXSC2575,0
C3L3WSBLS4WG1950,0
C3PTP5T2LNHF0301,0
C3L091LMSGPJ5432,0
C3K7886BFV7L9637,0
C3F4G461VSSG4213,0
C3KDH8370C596283,0
C3KKJB0JJSSQ4890,0
C3F03RGS61V13739,0
C3L2WNNK9FB36640,0
C3KPWSKDDLRW8577,0
C3K0XL9PJF3V4780,0
C3KPCQ2CDCQT9261,0
C3KRNT1VQP6L2527,1
C3JZL9R69DRD5178,0
C3KB4F29HQKQ2756,0
C3L8RXN1ZSD25611,0
C3K15FS4T73R8526,0
C3L3BKFCWLPV2907,0
C3KD041CJ9XV2395,0
C3KP4GS36TQQ4759,0
C3KQF8271LGD9202,0
C3DJTGPM7DF00828,0
C3K5KQ043HP46703,0
C3L5PHRP9P788498,0
C3KQRT60BVRN5449,0
C3PS0MRG6FGQ3713,0
C3K22WDB2Z5Z4556,0
C3K6QZZT7V773789,0
C3PRZXGNM36D1899,0
C3K86SFFX4S08584,0
C3DLXD9443B61115,0
C3KTCPT2MS8V8909,0
C3K5140PVCHR0913,0
C3L4R04PWV377948,0
C3KRQZQ9V0D04531,0
C3PSS9TB1NQ53265,0
C3JZVN1K6S7J3305,0
C3L7RXHTQLKW7138,0
C3KWKRH155SV6312,0
C3K0HP8QM92H4138,0
C3L20724TQT40736,0
C3DZTKDCD0DS3920,0
C3K732KM2S1W3010,0
C3PRLDBB57NT2690,0
C3JR969FRCJ70325,0
C3KCTRPR91RX8033,0
C3KDMX35J4C98909,0
C3F58ZS8VGL01762,0
C3L12CNPHJX41462,0
C3F06WVSC7556286,0
C3JQ6S5MW7233502,0
C3JWWCW0X52W5014,0
C3KQ566BZG904765,0
C3PRTZ9NLJ817814,0
C3L7TF30NVPK1637,0
C3F4TQN5620Q9626,0
C3KCBKCBPVJN0766,0
C3L60FP087H36517,0
C3K1ZD0Z62D62634,0
C3L0VDCZ0HDP7023,0
C3KV70NKNJP38550,0
C3JZZKT1MN655706,0
C3KT9HTJGFZJ7638,0
C3PRZPZL3JGL0909,0
C3L110L5RVW00878,0
C3L4NXL9ZR1N5264,0
C3K5DFKXS3PG0508,0
C3L2ZBTJKGJG8380,0
C3JSGFPPG75N6637,0
C3L0185H8BML9161,0
C3L08XNDRS7W5028,0
C3KPFLFVG7P59881,0
C3F2M2V8GT5M5690,0
C3L4C2G003413328,0
C3L595K3Q7W40693,0
C3KWMZGR18V77229,0
C3KR6MW3TQ7F5794,0
C3K70N0K30DV1089,0
C3K2CS18XMPV9662,0
C3L7B0DZ4H0Q1861,0
C3KFF47GT6FR0118,0
C3L3M200XNZ84708,0
C3K89KDT1W6C0572,0
C3K8GD5ND7B45340,0
C3PTQ55PH86F2075,0
C3JSQQRWV4CL2189,0
C3L2Q55HNXS22698,0
C3L01DB7R1WN9328,0
C3K0RZG2NTWZ1786,0
C3K4K8QD6T510963,0
C3L8G6257KDV9994,0
C3PTV3PF9Q0B5383,0
C3L7DTHDHD5G3230,0
C3PT181C1LBV8363,0
C3L71K0BL5Q07828,0
C3L6M077HMKB8389,0
C3L4CN8FT0LP3955,1
C3L6L8WWMC507563,0
C3L280G9XNWK9406,0
C3F2GWMD7W5G2382,0
C3KP7ZG3KW3Q7059,0
C3JPR81LSVT60631,0
C3K1Q0JJC8078608,0
C3KTWJ31LWKF3031,0
C3K9TSL3JCS87244,0
C3K523KNC7D11796,0
C3L6DGRXD0VC3695,0
C3KQ1MND9CVL2439,0
C3L6GQ332PGP5421,0
C3KH4ZHG4KF77053,0
C3JXHVPSFCK16052,0
C3KXJNJHVSLX2996,0
C3K6BTP6L6Q68335,0
C3F0MK0R1GLX9637,0
C3KNXNM6W6C09569,0
C3JTX280B3LX9564,0
C3KH94993VW08564,0
C3L5V327B2CT3142,0
C3K86RTDFV208550,0
C3F63KFG14G84121,0
C3L370RGW16L6128,0
C3K780VWXBGS9231,0
C3F2M2PC85845682,0
C3KVHVH058Q55407,0
C3JZWCG047P24360,0
C3PTKK5KRG9P7414,0
C3K9CTKPPXDC9100,0
C3JNXJS2FC0M6084,0
C3JX05GN0VSR6665,0
C3JWGTLR73G38860,0
C3KS00NDDMJW9159,0
C3KS07BQPX829399,0
C3L6QTWXXW571128,0
C3KVP91915TF8815,0
C3L161JC91VJ5059,0
C3K9GLDM0JJP0199,0
C3L4JV52XPZN7584,0
C3KVCG7HM0Z71653,0
C3PS9X0DMN7J2532,0
C3JS5ZVJZ0PT3956,0
C3KGLS8PSTB99126,0
C3D3HT6W33M60265,0
C3L25GLKDLLD6956,0
C3F4Q2CHW5BM7562,0
C3JXKKV42BW16599,0
C3KFTH3ZBSLZ7584,0
C3K6PTB4B2CQ2476,0
C3KKRMWP03RQ8537,0
C3KNTF729NZZ7258,0
C3KD9T7KP5GT4627,0
C3KTTTRX5QZ42017,0
C3DZTX4GRC786725,0
C3JSGZBR9DJ98526,0
C3K0J3QRSKVB4476,0
C3KDM36HMCPL8271,0
C3KBVG7JL5H63100,0
C3K6GGZSBRCG2907,0
C3KLTXD032LZ5531,0
C3K88JDRDPLL9434,0
C3L1HWQ4PZ1G2485,0
C3L23JVWJTBF3136,0
C3KPCTQ7Z9JW9386,0
C3KWC09VMC491123,0
C3K9VRGW0TFN8044,0
C3KRNHCTH5VK2352,0
C3KTB2JLH5QN8065,0
C3L4J78D0G3S7030,0
C3KTZDTBXMC84930,0
C3K1BBR78PMC0530,0
C3KF5RFVJDPC7478,0
C3PS1K07035L4984,0
C3L4P7HNHCK26213,0
C3PSFDR3LC2R4793,0
C3K696438HZK5414,0
C3K8K0B59CWP6710,0
C3JSGT7TW7B98112,0
C3JWW5DZSJQJ4611,0
C3L71NM3CW4V7877,0
C3L2DV2TBCFS4596,0
C3KS0FVHWWZ19613,0
C3L7F2MSHQ573438,0
C3K0KJM0JS0J7297,0
C3KSH0Z8P5QJ8646,0
C3JW7XPJV0MW7854,0
C3KC28JZBCLL6806,0
C3KWS0Z6PN0H0181,0
C3L7847SNJ700582,0
C3L81JLJPK6H3963,0
C3PV46DZ6R7L0193,0
C3PRHBMD6P8P0876,0
C3KNPSZJ0QLZ4511,0
C3KK7ZJ1BSJC9635,0
C3KRFF376T2J8681,0
C3KWZTQNDNNH3474,0
C3K0DXS9H5VC3304,0
C3K8CC5JJCJC2552,0
C3KB6M053W764117,0
C3L5TR8043H22748,0
C3K0JM860D7L5945,0
C3JTX24Q3CFQ9481,0
C3PSRW1TWWKP2952,0
C3PVGBV258576125,0
C3KDX1SGX4WP3469,0
C3K5ZXX1J98V6439,0
C3KBB5J77THM5775,0
C3KB32JN45W22087,0
C3F4GHXRRSXX4528,0
C3K87M82RG5J9178,0
C3KG9MFK8B304093,0
C3JQTB6M5B4G8071,0
C3K9BQWBB2GX7682,0
C3K81V79C5QB3080,0
C3L5BFW55R111519,0
C3L298QT3J9T1519,0
C3KSKJFZ7W211335,0
C3F03RM09NZW3838,0
C3K4GHW78KFC8348,0
C3L4SKHCCMM39845,0
C3K7FXP243RG5972,0
C3L0XZ4T7TD79094,0
C3KK87GTRBFM9940,0
C3PR9X79TJN97765,0
C3K4L97RXLXC1490,0
C3K5L90H4K0X7354,0
C3PVLNJM1GWG9335,0
C3F6HW7FM9BJ5367,0
C3KXQZBFXMGC7680,0
C3L2T9SSBX6G4991,0
C3KDMT6017V48826,0
C3L4N0L1NS982949,0
C3PVQHNP8Q0T3170,0
C3L638722PJ08380,0
C3DZPMJGL9241684,0
C3K2NFHPP5FM5149,0
C3L3W19Q2PQ01158,0
C3KWCTCVFPHS1644,0
C3KQ7M4WX6QS5887,0
C3KPZ46QK6N99021,0
C3KN1B923GGQ1047,0
C3JSBQK7HLKB5415,0
C3DZV2MKM2MZ8010,0
C3KWKC5XRFQQ5884,0
C3PRLTDMZN9B3292,0
C3L5ZK3QKW415618,0
C3KB51TZGGGM3176,0
C3KL3BFZQQ6P3529,0
C3KL278M1Z652562,0
C3KTWZTRC5843213,0
C3JT080NXLR83724,0
C3KDDJWNB41X5467,0
C3KWX8L13FC12542,0
C3K6B86DNJFL7170,0
C3K8XQZ4J9KZ7261,0
C3L24CRZRRJS4795,0
C3L4MHK86FTV0893,0
C3K93THWVFJZ2345,0
C3L1CRWC0CB39812,0
C3PS2M6SSMMP6013,0
C3KRP7DQL96D2808,0
C3KNRB8BK3MW5088,0
C3KTP8WXHJS17405,0
C3PRBQ77886N8284,0
C3PTPXQZC5L01770,0
C3F0S33RSKNN2714,0
C3K1GJJ6ZG863872,0
C3JTJ5FR31227121,0
C3JZR7W3MCB69980,0
C3KMXGHRBGCD8761,0
C3L4D4TVW1P04557,0
C3L3F3HXHMD10383,0
C3L4T33V90410306,0
C3KD3W1GRQ492043,0
C3K8L4BBSLM77858,0
C3L4H0HJC8M75976,0
C3L06W94BW7G3361,0
C3PVCCTGL9SG4096,0
C3KF5CST7FLV7189,0
C3K120BV60G30803,0
C3F2QRJPRW1J7241,0
C3K8Z3M691J11785,0
C3KR0V7MLC391553,0
C3K2J9L5K5VD4191,0
C3K6D6HTH7NK9986,0
C3KW7LL0RSFH8251,0
C3KH8T66NS0R8325,0
C3L5Z54MZ8P95238,0
C3JWV704FBQ13779,0
C3K5FLT2FRH02280,0
C3DZTHTDK5TM3235,0
C3L25JVMNHQH7095,0
C3KCHNQVGLFJ2994,0
C3KFXBLPL4ZP8889,0
C3L08VC6Q9M74278,0
C3L2SKGL9Q054264,0
C3L2F4RK7WMM4943,0
C3K746Z9W6935023,0
C3KVGWDCGFR14236,0
C3K938WKG80V1719,0
C3K6FZL730FV1628,0
C3K7ZLZ17LM20185,0
C3L6798HN20B0634,0
C3PRSCRWC7RL7327,0
C3KZ1R88733L2365,0
C3L6R02MTNHM1367,0
C3KH0ZN80TXC5644,0
C3L00ST34LFJ8734,0
C3L5F09MNSXV2632,0
C3K8NZLGJTKB9656,0
C3K71NX1ZSN22319,0
C3KP9VGZHMRQ7844,0
C3JQ7C2MSTXW3676,0
C3KRLVMZHD5C1826,0
C3KKDRSJGHXJ2720,0
C3KNLQ8L18JQ2838,0
C3K6KS882NR67229,0
C3JZQTK1GKP18388,0
C3K4S2LLB5KJ7117,0
C3K5BB38PMZW8833,0
C3K00BT0C7J16605,0
C3KGR0R492GM1817,0
C3KS3WGZ4XJ37212,0
C3KXZ3L0WT0J0526,0
C3L8KZJ8L7DL1982,0
C3KF18S4W4BL5050,0
C3K9DBJGT6QR9498,0
C3KS721L1XJG4348,0
C3KM2T87HK8B0017,0
C3DX4R6B20363442,0
C3KJ9CCDX9M95055,0
C3KVJ1V8V3395555,0
C3KCZ2LB5L5J9510,0
C3KKK0ZXRTB35467,0
C3PSDQGKHN804116,0
C3L4TKQTW3590579,0
C3K7CMH3LZST2680,0
C3L28F8ZZ0LX0099,0
C3F02VKH6F832871,0
C3K5MZNDT6CC8139,0
C3KBJHMWX6KS8365,0
C3PSX2674GD06342,0
C3K62P2QZ9KD8815,0
C3KCR7BRHQRJ6896,0
C3KN46VRDCM73126,0
C3PRR60B76WN8417,0
C3KPVKFX5KZ47744,0
C3K89L18209G0606,0
C3F1KV9JG8FH6137,0
C3KQS8SLKFBV6165,0
C3KNZBNJQ8T71110,0
C3KLLB8M1P2S1894,0
C3K0N6B7NQKG9160,0
C3PTBP5NKKFX3579,0
C3L117QZNJTH0969,0
C3PVMS4P44GF1232,0
C3KTG8ZV44681192,0
C3L3VZ1LP3CJ0937,0
C3KR3FBS18SX3971,0
C3KQP7ZHFSG33642,0
C3L31JNKSV1H9834,0
C3F056MQFBDZ5858,0
C3KR9H82BC7P6891,0
C3JZQ5VPWJ1V6796,0
C3PT764SG6RF1995,0
C3JX1BGHZFNH7648,0
C3K54S7XXP1V3644,0
C3L0DV8VR26Z9301,0
C3L2TT2V5MDQ5592,0
C3F2H5TQZP733828,0
C3KFTDN16CMZ7444,0
C3PTRC364LJ93271,0
C3PTP4VHWSHP0186,0
C3KGNPN2HZN60769,0
C3KR8F1ZDQRS6503,0
C3KXV65W2MPH9371,0
C3KN5ZXDBFGP5519,0
C3KKW5V40WRK9923,0
C3K28LKCR3TG6874,0
C3K605Q39RKN6603,0
C3PVHS0561427552,0
C3K5FK3L87TP2249,0
C3L1WZT31GJL9605,0
C3K1F8LKDM8D1363,0
C3KV0HLC7WXF5796,0
C3L1M29SM1TJ4150,0
C3KMCRZZK1Q67293,0
C3KWMJDS0CN66908,0
C3L4NXR90VG25314,0
C3L410D07TQQ7239,0
C3KLNT39XJ6K2702,0
C3KFJNGRCP0H1819,0
C3KC2Q01B23M7259,0
C3KWZNPS0SDK3409,0
C3K9DJBHJ2599639,0
C3L33KRG03NT3422,0
C3JPPRF2575K9294,0
C3L4CQHQFC5M4029,0
C3K2DHDGZ9TS1635,0
C3KM8JMJSHGF5115,0
C3KS479R8VPX3209,0
C3DLXHFZGK5Z1370,0
C3K7W33GLZ2J7025,0
C3KPNDDH50693701,0
C3KJGS9V179B8505,0
C3L1CXJFVQFJ9895,0
C3DZB35N1K5T7906,0
C3KCZTDC8XDJ0047,0
C3K0SZ4W5LWF2693,0
C3PSX9FH27ND9530,0
C3K29SRBMQLG7526,0
C3F5667LPZWL1010,0
C3KJ9LLRJG885154,0
C3KQVS2QCM5S7551,0
C3K5TD0MT9B83113,0
C3L74PKQJC4K9246,0
C3K2D8Z3F5GZ1213,0
C3PVS12PP7794780,0
C3KMM5LR8B461980,0
C3KP6R14V3WH5996,0
C3K9X6DSNQTC9554,0
C3L3LS5W5R8F4419,0
C3KL1PK78MRC1978,0
C3KD78463RRW3397,0
C3KL645VN6K15177,0
C3L0JQ2VHMRM2180,0
C3KQSQBCJRC76504,0
C3L78SX6DZ221002,0
C3KLZ85TS2PC7453,0
C3L3006332129040,0
C3K8VJR5XNTR5745,0
C3K7J08G6QVF7929,0
C3K7R0XVW2G03883,0
C3KMMVR65PZQ2491,0
C3KTV8GT0DGW2520,0
C3KZVKP20CMS6340,0
C3KBFGL5WZS17243,0
C3PT7V429BB82373,0
C3L2836N2LRL9554,0
C3K9BKFFG8V27443,0
C3K17H42W3T69748,0
C3KJLWQ3B0110519,0
C3PTH6TN2ZQM6424,0
C3L2TH79P8375261,0
C3KTZHXCH75R5101,0
C3K1QVQ8QRZ09044,0
C3K5KGH404TT6315,0
C3K0ZHB0K6GW5365,0
C3K7W9T13JL17363,0
C3L8QT5KZM084754,0
C3K5263HGHGT1895,0
C3JTXB4PTMF10669,0
C3L25DW372Z36832,0
C3F081XZ61FJ6948,0
C3KTQKXH3BLT8791,0
C3KGHNNB6FS87609,0
C3JX5K88KGWV0949,0
C3L093NXSJ7T5739,0
C3PS4351NJMK7243,0
C3K6BNQZ2MRW7998,0
C3L6N9G7PVCK9783,0
C3L755DXV1399675,0
C3PRWXPR76RR0107,0
C3K8X59SZDMS6651,0
C3K78GNHFDPQ9934,0
C3L7PLR7BV9K9393,0
C3PSL8FRRBRW8612,0
C3KXGL5JKZMT2202,0
C3L1M24XB5BJ4143,0
C3KQXG3NSK970019,0
C3KKSVWF4FDJ9220,0
C3KX6TKT2S837376,1
C3L0XS3V7SFX8617,0
C3KT5Q7BB54X5673,0
C3PRR4P19T7X6386,0
C3JZQX6HZSHV8941,0
C3KB0BH7J28P0339,0
C3K2DQK15L072021,0
C3JZWBHP6C8Z4303,0
C3KKKHHXNRM55822,0
C3K0T01STL842743,0
C3DLXG1CF11W0019,0
C3L5BS6G5Z7P1824,0
C3L3PXX11GS66612,0
C3JSCCK2FPK05696,0
C3K4HBB5XJDR9569,0
C3K6HZ4MKX6X5595,0
C3KFG2BNN45T0712,0
C3KKF3LXM0TB2878,0
C3KT4ZDDVQJT4825,0
C3F57WX617KN1309,0
C3L0B3F1K60L7495,0
C3JWWBSGLBJS4959,0
C3KSXMC67GSK0716,0
C3KSWHNWM9809791,0
C3KK5R4L7KMZ8751,0
C3KKXV492BXJ0863,0
C3K6Z9L7HZCP8580,0
C3F0H7K7CHRM8167,0
C3K8NFN6DLNP9219,0
C3L3VFLPB3HM0333,0
C3PSCK4NC55P3118,0
C3L6W9NDMMNV5111,0
C3KK7T2MDMWS9403,0
C3L4K3P4VRG77840,0
C3F4S1LDX69M9238,0
C3PRM2WB280W3565,0
C3KD8JP9FP9W4056,0
C3KMRFJ784M04232,0
C3F03RZTB4NR3945,0
C3L4RQPVCLTL3632,0
C3KSP86DT7KC5443,0
C3KFGP076PMJ1140,0
C3KJ3KQNGGWB1716,0
C3L4NC28WJ2R3855,0
C3F1158W87XB4413,0
C3L5Q9FGTBZR9397,0
C3K62F5VV00W8369,0
C3KDJ828WS647125,0
C3PSG59K8PZ15402,0
C3PS7P4K7XW90429,0
C3KSZGJHRCXM1243,0
C3KRB0L7KGT57204,0
C3DZ631XF4WS5991,0
C3K5Z69FL5Z35753,0
C3PV7MJBS48J1571,0
C3KDN2MKPW3K9071,0
C3KD4NC6ZQJK2639,1
C3KT2G4RK1C03603,0
C3DZVFNNFJLK9349,0
C3K2CH7VV42W8201,0
C3JX8RWMZR7N3232,0
C3K8QL9ZJ2Q31645,0
C3K8QDWH92XB1488,0
C3JXZ7BF9S2N0773,0
C3K1G63MXZ6X2569,0
C3JQR5W0QM2D7016,0
C3JXKL4BWLN56607,0
C3L0RQXWKHM56116,0
C3KDK8VR6RLQ7661,0
C3JRMR04BQ8G1992,0
C3K13GK6TNHJ7825,0
C3K82PN51WNC4484,0
C3K90W45Q0J50042,0
C3KZ1982WS5X2126,0
C3KND5KWWRDF9248,0
C3KXSMBSPJ038183,0
C3L1V75JZNWK8193,0
C3KZ0ZTNQ0KN1870,0
C3KGNQQ1PW3C0777,0
C3KCQ31DHWX66268,0
C3KFR9LZCL0P6412,0
C3L4W80SCTQK1569,0
C3JZR32V2ZM59519,0
C3KPRNJKZ97W6092,0
C3K8Z3R2NS6Z7881,0
C3KGNC5ZLJ1N0454,0
C3KNS0D1TCFN5336,0
C3KBH2LTNG0P7839,0
C3K0WSWR4VQW4228,0
C3KZCRCFZQTG8149,0
C3KT3MXW8W1Q4189,0
C3L3WK4ZM87D1760,0
C3JS26MH76FH3568,0
C3L56K507J2C9463,0
C3L1CN2HRSL01586,0
C3L6NFJQRV0W9924,0
C3PRGX1X5LRS0611,0
C3KD4CTKFP5H2407,0
C3L3KKKDTKCQ3379,0
C3K76W54LJG57383,0
C3K0JMH7GFH75960,0
C3JSG0CW3HG76306,0
C3KJD15NTMPB7077,0
C3L52KS9VCKC6212,0
C3K81Q26D05Z2785,0
C3KKMSJDRV3W6713,0
C3KMS4WMD0V24877,0
C3KS6TZZQRQP4215,0
C3DLX6VW60V40950,0
C3F4G04GGWMT3959,0
C3KTZ7BNNX2K4724,0
C3K85L3N4KWF6794,0
C3L071SZTPSM3486,0
C3KVMXBL5D5R8195,0
C3PVWPG876681411,0
C3KD16NGQQF60963,0
C3DZW062758Q0180,0
C3L597Q80GW00768,0
C3JXK049Q8BB6433,0
C3PS3QS0DDCS6740,0
C3KLKZB91TP51589,0
C3K95V9TRDLM3632,0
C3L5KT3B1LFH6211,0
C3K2H335Q88J3359,0
C3L7BMC6NFQD2174,0
C3K8CMTR4LKJ2685,0
C3L175PN84M36107,0
C3KP684LKDNV5475,0
C3JW1LD0M8736427,0
C3KTTM2S2P0D8137,0
C3K6F5B7H86Z0398,0
C3K9SBZQJ1F66634,0
C3KKJ7DZPWLZ4825,0
C3KF10CJLWTX4897,0
C3L4M9686QL70323,0
C3KWJKDW054X5165,0
C3K6P5H3VCD51668,0
C3KWT6TWK72S1189,0
C3F5BS2BCW032091,0
C3L07TS3G2B23718,0
C3K11B2Z30785886,0
C3KQ0M9DZRBR1340,0
C3L091NKLC0W5457,0
C3K5D6ZJ6TQT0128,0
C3KVL6QDZGBD6637,0
C3KV457K0WMN7669,0
C3K4S28LQCXM7083,0
C3L6S22D3QX32233,0
C3KX63RG6VCF6824,0
C3KT5PLQFQQ05640,0
C3KP03ZR74H31888,0
C3KRFPF6K1438913,0
C3JTX9DK5MLF0594,0
C3K4DB63GMTF6979,0
C3KF288G0H965910,0
C3K2DPS6NXLR1981,0
C3KV2R08L86L6687,0
C3L2VWW5Q72J6178,0
C3KHHZHM3C6M2012,0
C3KFNX5GW3XL4409,0
C3L67GB4KJZ20758,0
C3KG42NH4KBX1834,0
C3KMWBZMSFDJ7011,0
C3F4SLLM5QR59253,0
C3K8ZLXCSZ398616,0
C3L6BN0D5KQX2200,0
C3KSFF67GMV78232,0
C3JRQ98JPMVH2552,0
C3KRFJ5S30JR8822,0
C3L21BW4938M1767,0
C3KWX4FG1GS92435,0
C3K6PQDKQRR92336,0
C3JZR4T2FCPM9782,0
C3K4GSB45PCB8801,0
C3K6FHDPTQP10760,0
C3KXL0DBPTKN4182,0
C3F2HM0RVQ7V4461,0
C3K6T19LNGQS4902,0
C3JW33G5WJVN6492,0
C3KZBCKL3V997216,0
C3KF321NBTDN6421,0
C3L0S56V32F56264,0
C3KFF7G3XXGQ0191,0
C3JWWJCJ1L7P5162,0
C3PRCS3PT0PZ9100,0
C3K7WHRSQNF67579,0
C3K2F25QWS6X2559,0
C3KLTDNDDPJW5077,0
C3PTB8T4GZ753355,0
C3L6VK6R4VCW3447,0
C3KMM391GXJD1824,0
C3K7F27NKZDM5154,0
C3KT5S3H0GJW5723,0
C3KNB03CD93T8240,0
C3KDH4FVWK2C6226,0
C3KNSZT41KZ96839,0
C3KVHXLN99J65464,0
C3KZZX4ZVSSQ8403,0
C3KTKTDHGVK64865,0
C3K01LNTS6JC8395,0
C3KWJFWJDZL25025,0
C3KZMZXRGJPF3396,0
C3K1L8BCZPM26644,0
C3K52CHXFPT62059,0
C3KW07L4MBFW4318,0
C3K69ZG44K576651,0
C3KF33P3G5K26447,0
C3L0GM0KVNLB0903,0
C3JX3QHGFPKD9115,0
C3JXP528T6QK7779,0
C3PSSQMT1LVN3786,0
C3JX1SG0D0PR8166,0
C3KZ3ZQBZ2PM3538,0
C3K6TKKNNRMK5388,0
C3PVVZLBC42P6785,0
C3JQRJN4SFR17420,0
C3K90XWWZQ980091,0
C3KLCB55M8FL8197,0
C3KWK0BFM1JT8780,0
C3L5SPW1G2WN0940,0
C3KHTCSVS3R27797,0
C3K7HHK41M197143,0
C3KS2SK14JN41377,0
C3L3KZRML7993890,0
C3KJQ9WHNTJ22325,0
C3KCLCX226RM3968,0
C3KDMHC4R0NK8644,0
C3L7MLR0W4LS7512,0
C3L7MWB3FTDP7793,0
C3KMPG5F6G7C3267,0
C3KN50Q8NGLS4124,0
C3PRQ5BMJQMH5370,0
C3K173FMP6J79573,0
C3K2DW065KJQ2211,0
C3KTX3W6BG7H3346,0
C3L0XGD38HKK7718,0
C3KCQSNP48RR6706,0
C3KNXNMTSFLQ9577,0
C3K0TQBG4FL73279,0
C3KDDQ8H5PM15533,0
C3KHLLFVVC284240,0
C3KQZMF5Q0551231,0
C3KBV6VX7KLZ3019,0
C3K7TK1GFTFD6316,0
C3KGWK090RC24506,0
C3KPQDK2B4RB4865,0
C3L3FT3CCZNG1076,0
C3L7NXZ2VVJT8783,0
C3K0G2N8F29G3783,0
C3K6BQ39CLPP8053,0
C3K7FQN10K635774,0
C3PS4LVM0WNQ7979,0
C3KLBKBL5Q947728,0
C3JXX4V3L5M30070,0
C3L09LKR4HZJ6802,0
C3L31KMQBQJ29958,0
C3DXMTCS33J34234,0
C3DV5RWPCN1F2782,0
C3KFVKFTVP2X8384,0
C3L432VMN3Z48211,0
C3PRR6CNSJFW8425,0
C3K46CTPQZBG5369,0
C3L4LLJS327R8574,0
C3K2C72L0V7C7948,0
C3KLP9V5VCXK2934,0
C3PVSCRGZC3G5100,0
C3L37WSJSJMF6862,0
C3KX6HZ3DZ4Z7145,0
C3K6WLQTV0T67665,0
C3KT6LJH3DJT6382,0
C3KMW4J8HP916294,0
C3L2SRTSDRS92451,0
C3JXH183F53Z5930,0
C3L71C3S918M7703,0
C3JV27NG0SGK2343,0
C3KWCNBV48781446,0
C3KXB3SR1KML9257,0
C3PSNBJ6CX6M0253,0
C3KXB00KRCL19133,0
C3F2J41RKZX24859,0
C3PS0P51DB5H3788,0
C3PRRMNDKZNP6840,0
C3F4GNRS5LPN4585,0
C3F2L7L8PH875310,0
C3KM79VVZ1LT3771,0
C3JX9TCW2L7H4032,0
C3KNDH1NNXFK9461,0
C3F4HQPM3QMB4841,0
C3L7GGSZHL3Q4436,0
C3KCBL6RF1TZ0774,0
C3KLGTMQFV300094,0
C3F4TXRRDSDX9832,0
C3K1TH6699JD0430,0
C3KZL1SDNCCL2117,0
C3KS3M0RCLVH2441,0
C3PSFKSX8LRQ4983,0
C3KM7VW5K3TD4431,0
C3PT56ZMBW4M0799,0
C3L4MQ9W4ZTP1701,0
C3KRH93P0SJG9788,0
